"PointID","x","y","Pressure","Velocity_x","Velocity_y","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
281, 9.775235522711138e-01, -3.053766867885417e-03, 3.626176661971793e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.252353323943588e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.240165315543034e-03, 1.479413184597846e-04, -0.000000000000000e+00, 7.754984891425215e+00, 0.000000000000000e+00
282, 9.788601286956744e-01, -2.881513393458916e-03, 3.287694955928639e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.575389911857280e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.210540966506001e-03, 1.560104484745802e-04, -0.000000000000000e+00, 7.667119490480702e+00, 0.000000000000000e+00
283, 9.800858131414492e-01, -2.723551304306694e-03, 3.363166552548470e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.726333105096942e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.192219974552160e-03, 1.536493006487008e-04, -0.000000000000000e+00, 7.609617395672822e+00, 0.000000000000000e+00
284, 9.812095602100257e-01, -2.578726561492194e-03, 2.759000109697741e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.518000219395482e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.195573697187137e-03, 1.540815171426498e-04, -0.000000000000000e+00, 7.620975364580788e+00, 0.000000000000000e+00
285, 9.822396412324549e-01, -2.445973183687759e-03, 2.136226661444591e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.272453322889182e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.211735876050312e-03, 1.561644443979289e-04, -0.000000000000000e+00, 7.672910972409523e+00, 0.000000000000000e+00
286, 9.831836898820936e-01, -2.324307368744658e-03, 1.271389031369666e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.542778062739332e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.243818986306754e-03, 1.602992077459547e-04, -0.000000000000000e+00, 7.774365939024954e+00, 0.000000000000000e+00
287, 9.840487458490133e-01, -2.212821865082371e-03, 2.239775208634344e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.479550417268688e-03, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.291620410857463e-03, 1.664596945764038e-04, -0.000000000000000e+00, 7.922838696222009e+00, 0.000000000000000e+00
288, 9.848412964495263e-01, -2.110680609192663e-03, -1.044048280100778e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.088096560201557e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.356427327202205e-03, 1.748117919964277e-04, -0.000000000000000e+00, 8.119619637252997e+00, 0.000000000000000e+00
289, 9.855673160967067e-01, -2.017113638811748e-03, -2.539263958304353e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.078527916608707e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.439164189291529e-03, 1.854746405220493e-04, -0.000000000000000e+00, 8.363999777585517e+00, 0.000000000000000e+00
290, 9.862323036002028e-01, -1.931412285845683e-03, -4.295366721334123e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.590733442668247e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.540791540183067e-03, 1.985720317120744e-04, -0.000000000000000e+00, 8.654656366447211e+00, 0.000000000000000e+00
291, 9.868413172976083e-01, -1.852924648757587e-03, -6.347765747327448e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.269553149465490e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.661153147160577e-03, 2.140838308194735e-04, -0.000000000000000e+00, 8.986687270061752e+00, 0.000000000000000e+00
292, 9.873990080464881e-01, -1.781051340666240e-03, -8.741157573235218e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.748231514647044e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.799976237277010e-03, 2.319748837841982e-04, -0.000000000000000e+00, 9.354986340003480e+00, 0.000000000000000e+00
293, 9.879096501268866e-01, -1.715241506734798e-03, -1.149726354277615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.299452708555231e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.958101080707291e-03, 2.523534818002350e-04, -0.000000000000000e+00, 9.757545206786636e+00, 0.000000000000000e+00
294, 9.883771701198718e-01, -1.654989102401084e-03, -1.466004267974046e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.932008535948094e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.135749381789094e-03, 2.752481973773696e-04, -0.000000000000000e+00, 1.019083691936179e+01, 0.000000000000000e+00
295, 9.888051738391297e-01, -1.599829422524294e-03, -1.823671772100177e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.647343544200354e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.333371130672983e-03, 3.007170237324705e-04, -0.000000000000000e+00, 1.065214099058889e+01, 0.000000000000000e+00
296, 9.891969714006815e-01, -1.549335870484181e-03, -2.230836868024030e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.461673736048061e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.548603642476943e-03, 3.284554659844006e-04, -0.000000000000000e+00, 1.113281975515907e+01, 0.000000000000000e+00
297, 9.895556005209545e-01, -1.503116955604069e-03, -2.680206565801447e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.360413131602896e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.781188018246534e-03, 3.584301581061785e-04, -0.000000000000000e+00, 1.162993017878052e+01, 0.000000000000000e+00
298, 9.898838481363673e-01, -1.460813506891325e-03, -3.190552990635809e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.381105981271619e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.022435570938639e-03, 3.895213313337980e-04, -0.000000000000000e+00, 1.212403976831104e+01, 0.000000000000000e+00
299, 9.901842704386159e-01, -1.422096090957144e-03, -3.727490023128138e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.454980046256277e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.275530236125440e-03, 4.221393205759352e-04, -0.000000000000000e+00, 1.262163512122486e+01, 0.000000000000000e+00
300, 9.904592114194916e-01, -1.386662622022799e-03, -4.345163544747841e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.690327089495683e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.516970725236736e-03, 4.532553588002984e-04, -0.000000000000000e+00, 1.307869370985795e+01, 0.000000000000000e+00
301, 9.907108200175012e-01, -1.354236152120791e-03, -4.927852796579329e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.855705593158659e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.776706119224884e-03, 4.867291828358773e-04, -0.000000000000000e+00, 1.355317485754891e+01, 0.000000000000000e+00
302, 9.909410659561970e-01, -1.324562829904317e-03, -5.674332289445752e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.134866457889151e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.974480273691879e-03, 5.122176507100603e-04, -0.000000000000000e+00, 1.390363710085554e+01, 0.000000000000000e+00
303, 9.911517543610815e-01, -1.297410016869583e-03, -6.174045668397279e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.234809133679456e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 4.247662348393096e-03, 5.474244377322190e-04, -0.000000000000000e+00, 1.437363033554990e+01, 0.000000000000000e+00
304, 9.913445392384687e-01, -1.272564550245591e-03, -7.077827299875905e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.415565459975181e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 4.271532054887743e-03, 5.505006852270443e-04, -0.000000000000000e+00, 1.441405000207762e+01, 0.000000000000000e+00
305, 9.915209358958573e-01, -1.249831142298186e-03, -7.061930112197664e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.412386022439533e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 4.754465283949984e-03, 6.127394955882868e-04, -0.000000000000000e+00, 1.520713081058688e+01, 0.000000000000000e+00
306, 9.916823323794101e-01, -1.229030906306212e-03, -8.693534314120547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.738706862824110e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 4.053640612878482e-03, 5.224195689927029e-04, -0.000000000000000e+00, 1.404173930552702e+01, 0.000000000000000e+00
